Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Rivets Blind Aluminum,17051PK,"1/8""     .129 - .142""   5/32 - 5/16""     15/32""      1/4""       Dome         Alum/Steel","1/8""     .129 - .142""   5/32 - 5/16""     15/32""      1/4""       Dome         Alum/Steel",,100 Pcs.,
Rivets Blind Aluminum,17052PK,"1/8""     .129 - .142""   5/32 - 5/16""     15/32""      3/8""     Large Flange   Alum/Steel","1/8""     .129 - .142""   5/32 - 5/16""     15/32""      3/8""     Large Flange   Alum/Steel",,100 Pcs.,
Rivets Blind Aluminum,17053PK,"1/8""     .129 - .142""    1/4 - 7/16""     39/64""      1/4""       Dome         Alum/Steel","1/8""     .129 - .142""    1/4 - 7/16""     39/64""      1/4""       Dome         Alum/Steel",,100 Pcs.,
Rivets Blind Aluminum,17054PK,"5/32""    .160 - .173""    3/64 - 1/4""     13/32""      5/16""      Dome         Alum/Steel","5/32""    .160 - .173""    3/64 - 1/4""     13/32""      5/16""      Dome         Alum/Steel",,100 Pcs.,
Rivets Blind Aluminum,17055PK,"5/32""    .160 - .173""    3/64 - 1/4""     13/32""     15/32""    Large Flange   Alum/Steel       NEW","5/32""    .160 - .173""    3/64 - 1/4""     13/32""     15/32""    Large Flange   Alum/Steel       NEW",,50 Pcs.,
Rivets Blind Aluminum,17057PK,"3/16""    .192 - .205""    1/16 - 1/4""      7/16""      3/8""       Dome         Alum/Steel","3/16""    .192 - .205""    1/16 - 1/4""      7/16""      3/8""       Dome         Alum/Steel",,50 Pcs.,
Rivets Blind Aluminum,17058PK,"3/16""    .192 - .205""    1/16 - 1/4""     7/16""       5/8""     Large Flange   Alum/Steel","3/16""    .192 - .205""    1/16 - 1/4""     7/16""       5/8""     Large Flange   Alum/Steel",,50 Pcs.,
Rivets Blind Aluminum,17059PK,"3/16""    .192 - .205""    3/16 - 3/8""      5/8""       3/8""       Dome         Alum/Steel","3/16""    .192 - .205""    3/16 - 3/8""      5/8""       3/8""       Dome         Alum/Steel",,50 Pcs.,
Rivets Blind Aluminum,17060PK,"3/16""    .192 - .205""    1/4 - 1/2""      47/64""      3/8""       Dome         Alum/Steel","3/16""    .192 - .205""    1/4 - 1/2""      47/64""      3/8""       Dome         Alum/Steel",,50 Pcs.,
Rivets Blind Aluminum,17061PK,"3/16""    .192 - .205""    1/4 - 1/2""      47/64""      5/8""     Large Flange   Alum/Steel","3/16""    .192 - .205""    1/4 - 1/2""      47/64""      5/8""     Large Flange   Alum/Steel",,50 Pcs.,
Rivets Blind Aluminum,17062PK,"3/16""    .192 - .205""    7/16 - 3/4""     1 1/16""     3/8""       Dome         Alum/Steel","3/16""    .192 - .205""    7/16 - 3/4""     1 1/16""     3/8""       Dome         Alum/Steel",,50 Pcs.,
Rivets Blind Aluminum,17063PK,"1/4""     .261 - .275""   5/64 - 11/32""    39/64""      1/2""        Dome        Alum/Steel","1/4""     .261 - .275""   5/64 - 11/32""    39/64""      1/2""        Dome        Alum/Steel",,25 Pcs.,
